Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
3.032,-0.074,0.186,8.977,19.034,86,12.36,36.77
3.097,0.175,0.331,8.977,19.026,86,12.36,36.6
3.161,-0.103,0.228,8.974,19.028,86,12.36,36.42
3.226,0.046,0.145,8.973,19.03,86,12.36,36.21
3.29,0.197,0.186,8.972,19.026,86,12.36,35.99
3.355,0.197,0.124,8.97,19.022,86,12.36,35.75
3.419,-0.022,0.186,8.969,19.018,86,12.36,35.56
3.484,-0.043,0.166,8.968,19.015,85,12.36,35.37
3.548,-0.05,0.145,8.967,19.011,85,12.36,35.25
3.613,-0.049,0.186,8.964,19.004,85,12.36,35.06
3.677,-0.034,0.145,8.964,18.998,85,12.36,34.77
3.742,-0.103,0.145,8.962,18.991,85,12.36,34.61
3.806,0.136,0.269,8.958,18.981,85,12.36,34.49
3.871,-0.006,0.186,8.958,18.981,85,12.36,34.49
3.935,0.097,0.186,8.957,18.975,85,12.36,34.4
4,0.243,0.207,8.955,18.969,85,12.36,34.3
4.065,0.03,0.207,8.954,18.964,85,12.36,34.27
4.129,-0.055,0.124,8.952,18.957,88,12.36,34.3
4.194,-0.055,0.249,8.952,18.951,88,12.36,34.3
4.258,-0.063,0.186,8.949,18.946,88,12.36,34.3
4.323,-0.044,0.186,8.949,18.944,88,12.36,34.2
4.387,-0.124,0.249,8.947,18.939,88,12.36,34.18
4.452,0.128,0.331,8.947,18.938,88,12.36,34.31
4.516,-0.049,0.166,8.945,18.94,88,12.36,34.57
4.581,0.053,0.166,8.944,18.95,88,12.36,34.82
4.645,0.205,0.228,8.942,18.944,88,12.36,35.12
4.71,0.013,0.166,8.942,18.939,88,12.36,35.57
4.774,-0.1,0.186,8.939,18.934,93,12.36,35.99
4.839,-0.098,0.145,8.939,18.93,93,12.37,36.38
4.903,-0.073,0.186,8.939,18.928,93,12.34,36.76
4.968,0.095,0.269,8.937,18.925,93,12.26,37.02
5.032,0.083,0.352,8.935,18.923,93,12.25,37.34
5.097,-0.178,0.228,8.934,18.921,93,12.26,37.72
5.161,-0.03,0.186,8.934,18.916,109,12.26,38.05
5.226,0.12,0.166,8.937,18.914,109,12.27,38.27
5.29,0.117,0.145,8.93,18.906,109,12.26,38.54
5.355,-0.092,0.166,8.93,18.906,109,12.26,38.54
5.419,-0.097,0.145,8.928,18.905,109,12.26,38.55
5.484,-0.067,0.207,8.924,18.903,109,12.26,38.47
5.548,-0.082,0.228,8.924,18.903,109,12.26,38.21
5.613,-0.125,0.145,8.922,18.905,109,12.25,37.88
5.677,0.121,0.331,8.921,18.906,109,12.25,37.65
5.742,-0.029,0.186,8.92,18.914,109,12.23,37.47
5.806,0.092,0.186,8.917,18.928,109,12.25,37.3
5.871,0.208,0.186,8.916,18.945,109,12.26,37.08
5.935,-0.033,0.124,8.915,18.949,109,12.27,36.87
6,-0.078,0.145,8.913,18.954,89,12.26,36.65
6.065,-0.065,0.145,8.912,18.956,89,12.27,36.4
6.129,-0.038,0.249,8.911,18.961,89,12.25,36.17
6.194,-0.113,0.166,8.91,18.964,89,12.25,35.83
6.258,0.176,0.373,8.908,18.965,89,12.25,35.57
6.323,-0.013,0.228,8.907,18.968,89,12.25,35.39
6.387,0.064,0.186,8.906,18.968,89,12.25,35.29
6.452,0.21,0.145,8.906,18.968,89,12.25,35.17
6.516,0.086,0.249,8.905,18.968,89,12.25,35.03
6.581,-0.083,0.207,8.905,18.966,99,12.26,34.93
6.645,-0.074,0.145,8.902,18.968,99,12.27,34.75
6.71,-0.064,0.124,8.902,18.968,99,12.27,34.74
6.774,-0.059,0.166,8.902,18.97,99,12.26,34.57
6.839,-0.139,0.166,8.902,18.962,99,12.26,34.37
6.903,0.187,0.311,8.902,18.955,99,12.26,34.27
6.968,-0.044,0.166,8.9,18.945,99,12.26,34.26
7.032,0.055,0.186,8.9,18.935,99,12.25,34.25
7.097,0.224,0.104,8.9,18.925,99,12.25,34.21
7.161,0.005,0.104,8.898,18.915,99,12.23,34.19
7.226,-0.085,0.166,8.897,18.906,95,12.27,34.2
7.29,-0.078,0.207,8.896,18.9,95,12.29,34.19
7.355,-0.092,0.186,8.895,18.893,95,12.29,34.2
7.419,-0.106,0.228,8.895,18.887,95,12.28,34.1
7.484,-0.064,0.166,8.892,18.879,95,12.28,34
7.548,-0.103,0.166,8.892,18.874,95,12.27,34
7.613,0.046,0.373,8.892,18.867,95,12.29,34.07
7.677,-0.009,0.249,8.892,18.862,95,12.31,34.11
7.742,-0.011,0.145,8.89,18.855,95,12.31,34.11
7.806,0.129,0.228,8.89,18.849,95,12.29,34.16
7.871,0.185,0.145,8.887,18.844,95,12.29,34.23
7.935,-0.066,0.249,8.887,18.844,95,12.28,34.36
8,-0.095,0.145,8.887,18.838,80,12.28,34.56
8.065,-0.102,0.186,8.886,18.829,80,12.28,34.82
8.129,-0.122,0.186,8.885,18.824,80,12.28,35.07
8.194,-0.141,0.145,8.885,18.819,80,12.29,35.28
8.258,-0.148,0.186,8.885,18.814,80,12.29,35.67
8.323,-0.149,0.145,8.882,18.809,80,12.29,36.06
8.387,-0.122,0.166,8.882,18.804,80,12.31,36.5
8.452,-0.121,0.207,8.88,18.796,80,12.31,36.83
8.516,-0.149,0.207,8.88,18.79,80,12.31,37.14
8.581,0.061,0.331,8.877,18.785,80,12.31,37.44
8.645,-0.072,0.166,8.877,18.78,80,12.31,37.73
8.71,0.046,0.166,8.876,18.776,80,12.31,37.96
8.774,0.188,0.186,8.875,18.771,65,12.29,38.1
8.839,-0.041,0.166,8.875,18.767,65,12.31,38.21
8.903,-0.111,0.145,8.872,18.764,65,12.31,38.26
8.968,-0.1,0.145,8.872,18.762,65,12.28,38.2
9.032,-0.108,0.186,8.87,18.76,65,12.29,37.98
9.097,-0.126,0.166,8.87,18.759,65,12.31,37.65
9.161,-0.117,0.186,8.87,18.762,65,12.31,37.44
9.226,-0.076,0.166,8.868,18.765,65,12.32,37.25
9.29,-0.132,0.166,8.867,18.758,65,12.31,37.11
9.355,0.154,0.352,8.867,18.751,65,12.29,36.93
9.419,-0.081,0.166,8.865,18.741,65,12.29,36.78
9.484,0.038,0.207,8.865,18.735,65,12.28,36.61
9.548,0.225,0.207,8.865,18.731,65,12.28,36.43
9.613,0.065,0.166,8.862,18.729,65,12.28,36.28
9.677,-0.089,0.186,8.862,18.727,75,12.28,36.11
9.742,-0.088,0.166,8.86,18.725,75,12.28,35.89
9.806,-0.083,0.145,8.86,18.721,75,12.29,35.72
9.871,-0.096,0.186,8.857,18.725,75,12.31,35.44
9.935,-0.105,0.186,8.857,18.724,75,12.29,35.19
10,-0.106,0.145,8.856,18.724,75,12.28,35.04
10.065,-0.099,0.166,8.856,18.72,75,12.28,34.95
10.129,-0.05,0.166,8.855,18.713,75,12.28,34.88
10.194,-0.102,0.186,8.853,18.708,75,12.29,34.82
10.258,0.2,0.435,8.852,18.704,75,12.29,34.83
10.323,-0.079,0.166,8.852,18.703,75,12.29,34.83
10.387,0.039,0.145,8.85,18.699,75,12.28,34.82
10.452,0.227,0.145,8.848,18.688,75,12.28,34.77
10.516,0.138,0.207,8.847,18.683,75,12.28,34.73
10.581,-0.065,0.166,8.846,18.68,65,12.31,34.72
10.645,-0.068,0.166,8.845,18.675,65,12.29,34.69
10.71,-0.07,0.207,8.843,18.67,65,12.29,34.67
10.774,-0.085,0.207,8.842,18.665,65,12.28,34.56
10.839,-0.096,0.166,8.842,18.66,65,12.28,34.4
10.903,-0.099,0.145,8.84,18.655,65,12.29,34.36
10.968,-0.059,0.228,8.84,18.65,65,12.29,34.44
11.032,-0.088,0.186,8.838,18.644,65,12.28,34.6
11.097,0.068,0.373,8.837,18.638,65,12.28,34.68
11.161,-0.001,0.249,8.836,18.633,65,12.28,34.8
11.226,-0.01,0.186,8.835,18.632,65,12.28,35.02
11.29,0.134,0.166,8.835,18.633,65,12.28,35.38
11.355,0.211,0.186,8.832,18.632,65,12.29,35.77
11.419,-0.064,0.186,8.832,18.633,65,12.29,36.11
11.484,-0.107,0.228,8.831,18.633,69,12.29,36.41
11.548,-0.095,0.186,8.83,18.632,69,12.28,36.69
11.613,-0.103,0.186,8.829,18.628,69,12.29,36.94
11.677,-0.115,0.166,8.828,18.623,69,12.29,37.15
11.742,-0.099,0.166,8.825,18.618,69,12.31,37.46
11.806,-0.057,0.207,8.824,18.613,69,12.29,37.82
11.871,-0.11,0.228,8.82,18.608,69,12.28,38.18
11.935,0.163,0.311,8.82,18.608,69,12.28,38.37
12,-0.027,0.104,8.82,18.613,69,12.28,38.46
12.065,0.101,0.166,8.819,18.621,69,12.28,38.46
12.129,0.304,0.186,8.818,18.626,69,12.28,38.42
12.194,0.122,0.228,8.815,18.634,69,12.28,38.34
12.258,-0.015,0.186,8.814,18.645,69,12.28,38.2
12.323,-0.006,0.228,8.811,18.658,74,12.28,37.96
12.387,-0.001,0.166,8.81,18.674,74,12.29,37.77
12.452,-0.014,0.207,8.808,18.692,74,12.31,37.49
12.516,0.012,0.186,8.806,18.714,74,12.31,37.24
12.581,0.006,0.228,8.804,18.733,74,12.28,37.01
12.645,0,0.249,8.803,18.763,74,12.29,36.83
12.71,0.212,0.311,8.8,18.791,74,12.29,36.67
12.774,0.063,0.186,8.8,18.818,74,12.31,36.49
12.839,0.186,0.186,8.8,18.846,74,12.31,36.3
12.903,0.335,0.124,8.798,18.862,74,12.32,36.08
12.968,0.055,0.207,8.798,18.872,74,12.32,35.86
13.032,-0.009,0.145,8.795,18.876,74,12.31,35.66
13.097,-0.002,0.145,8.795,18.872,80,12.31,35.43
13.161,-0.015,0.186,8.795,18.863,80,12.32,35.21
13.226,-0.032,0.124,8.795,18.855,80,12.29,34.86
13.29,-0.015,0.166,8.794,18.847,80,12.29,34.63
13.355,-0.014,0.145,8.793,18.84,80,12.29,34.51
13.419,-0.045,0.207,8.793,18.824,80,12.31,34.45
13.484,0.198,0.373,8.791,18.818,80,12.28,34.4
13.548,0.028,0.166,8.79,18.823,80,12.28,34.32
13.613,0.139,0.166,8.788,18.826,80,12.28,34.28
13.677,0.304,0.207,8.786,18.822,80,12.29,34.3
13.742,0.038,0.166,8.781,18.817,80,12.29,34.32
13.806,-0.037,0.186,8.775,18.812,76,12.29,34.27
13.871,-0.038,0.207,8.766,18.807,76,12.29,34.22
13.935,-0.052,0.207,8.763,18.797,76,12.28,34.23
14,-0.069,0.186,8.76,18.786,76,12.29,34.08
14.065,-0.047,0.145,8.759,18.78,76,12.29,33.96
14.129,-0.058,0.166,8.747,18.763,76,12.29,34.11
14.194,-0.07,0.207,8.746,18.762,76,12.29,34.13
14.258,0.136,0.331,8.743,18.753,76,12.31,34.25
14.323,-0.017,0.145,8.742,18.743,76,12.32,34.33
14.387,0.1,0.186,8.739,18.736,76,12.29,34.48
14.452,0.243,0.186,8.737,18.726,76,12.29,34.7
14.516,-0.029,0.166,8.729,18.716,76,12.28,35.01
14.581,-0.104,0.166,8.724,18.705,78,12.28,35.34
14.645,-0.105,0.104,8.719,18.693,78,12.28,35.64
14.71,-0.118,0.29,8.718,18.679,78,12.29,35.93
14.774,-0.095,0.186,8.716,18.669,78,12.29,36.09
14.839,-0.14,0.228,8.714,18.658,78,12.28,36.35
14.903,-0.012,0.249,8.713,18.649,78,12.28,36.66
14.968,-0.066,0.249,8.711,18.639,78,12.28,37.01
15.032,-0.049,0.166,8.708,18.63,78,12.28,37.25
15.097,0.105,0.186,8.707,18.628,78,12.28,37.46
15.161,0.188,0.207,8.706,18.621,78,12.28,37.64
15.226,-0.08,0.186,8.704,18.62,78,12.28,37.82
15.29,-0.111,0.145,8.701,18.614,85,12.28,37.93
15.355,-0.1,0.166,8.698,18.608,85,12.28,37.89
15.419,-0.107,0.166,8.696,18.606,85,12.28,37.68
15.484,-0.068,0.186,8.693,18.601,85,12.28,37.34
15.548,-0.125,0.228,8.691,18.593,85,12.28,37.09
15.613,0.172,0.29,8.689,18.584,85,12.28,36.87
15.677,-0.128,0.228,8.688,18.574,85,12.28,36.66
15.742,-0.005,0.249,8.686,18.566,85,12.28,36.42
15.806,0.165,0.352,8.683,18.565,85,12.28,36.18
15.871,0.16,0.249,8.683,18.565,85,12.28,35.94
15.935,-0.086,0.87,8.683,18.563,85,12.27,35.7
16,-0.089,0.684,8.683,18.561,85,12.27,35.47
16.065,-0.088,0.311,8.681,18.561,85,12.26,35.47
16.129,-0.099,0.269,8.679,18.56,85,12.25,35.5
16.194,-0.055,0.29,8.678,18.557,85,12.25,35.26
16.258,-0.113,0.559,8.678,18.56,85,12.25,35.05
16.323,0.16,0.663,8.677,18.553,85,12.26,34.91
16.387,-0.096,0.891,8.676,18.551,85,12.26,34.81
16.452,0.001,0.477,8.674,18.542,85,12.27,34.68
16.516,0.171,0.767,8.673,18.532,85,12.27,34.56
16.581,0.183,0.29,8.673,18.524,85,12.27,34.44
16.645,-0.069,0.994,8.673,18.516,84,12.27,34.35
16.71,-0.078,0.414,8.673,18.514,84,12.27,34.25
16.774,-0.078,0.829,8.673,18.511,84,12.27,34.2
16.839,-0.096,0.829,8.673,18.51,84,12.28,34.11
16.903,-0.081,0.352,8.673,18.509,84,12.28,33.95
16.968,-0.078,0.663,8.673,18.508,84,12.29,33.93
17.032,-0.129,0.311,8.674,18.508,84,12.29,33.96
17.097,0.137,0.725,8.673,18.506,84,12.28,33.99
17.161,-0.038,0.435,8.676,18.503,84,12.29,33.96
17.226,0.07,0.559,8.676,18.501,84,12.31,33.93
17.29,0.23,0.725,8.676,18.499,84,12.31,33.99
17.355,-0.023,0.435,8.676,18.499,84,12.31,34.08
17.419,-0.108,0.725,8.676,18.499,81,12.31,34.22
17.484,-0.109,0.352,8.673,18.494,81,12.31,34.43
17.548,-0.127,0.767,8.673,18.489,81,12.29,34.67
17.613,-0.146,0.518,8.672,18.482,81,12.28,34.78
17.677,-0.104,0.207,8.671,18.475,81,12.28,35.01
17.742,-0.17,0.331,8.671,18.469,81,12.28,35.35
17.806,0.109,0.456,8.671,18.464,81,12.28,35.78
17.871,-0.189,0.767,8.668,18.459,81,12.28,36.17
17.935,-0.043,0.352,8.668,18.453,81,12.28,36.48
18,0.137,0.559,8.668,18.449,80,12.29,36.75
18.065,0.072,0.228,8.668,18.444,80,12.31,37
18.129,-0.139,0.87,8.667,18.441,80,12.31,37.26
18.194,-0.14,0.311,8.666,18.437,80,12.29,37.55
18.258,-0.133,0.932,8.666,18.434,80,12.29,37.82
18.323,-0.12,0.622,8.666,18.431,80,12.29,37.9
18.387,-0.118,0.684,8.666,18.429,80,12.29,37.89
18.452,-0.166,0.684,8.666,18.426,80,12.29,37.78
18.516,0.112,0.435,8.666,18.424,80,12.29,37.63
18.581,-0.061,0.704,8.666,18.421,80,12.29,37.46
18.645,0.057,0.373,8.663,18.413,80,12.29,37.23
18.71,0.223,0.642,8.662,18.405,80,12.29,37.03
18.774,-0.029,0.932,8.661,18.395,80,12.29,36.83
18.839,-0.109,0.414,8.661,18.382,88,12.29,36.63
18.903,-0.097,0.787,8.661,18.37,88,12.29,36.4
18.968,-0.106,0.787,8.661,18.366,88,12.29,36.2
19.032,-0.121,0.352,8.661,18.366,88,12.28,35.87
19.097,-0.094,0.849,8.661,18.362,88,12.28,35.63
19.161,-0.094,0.849,8.661,18.359,88,12.28,35.46
19.226,-0.122,0.601,8.661,18.355,88,12.28,35.33
19.29,0.126,0.974,8.659,18.352,88,12.28,35.18
19.355,-0.033,0.746,8.658,18.365,88,12.29,35.02
19.419,0.08,0.435,8.658,18.368,88,12.28,34.91
19.484,0.243,0.746,8.658,18.368,88,12.28,34.8
19.548,-0.008,0.725,8.658,18.366,88,12.28,34.72
19.613,-0.082,0.518,8.656,18.362,77,12.28,34.63
19.677,-0.074,0.787,8.656,18.357,77,12.28,34.52
19.742,-0.082,0.477,8.656,18.352,77,12.28,34.41
19.806,-0.098,0.767,8.656,18.349,77,12.29,34.2
19.871,-0.081,0.932,8.654,18.345,77,12.28,34.06
19.935,-0.063,0.331,8.654,18.341,77,12.28,33.97
20,-0.123,0.849,8.651,18.337,77,12.28,33.93
20.065,0.152,0.767,8.651,18.341,77,12.28,33.93
20.129,-0.024,0.601,8.649,18.337,77,12.28,33.86
20.194,0.082,0.642,8.649,18.336,77,12.28,33.82
20.258,0.261,0.373,8.647,18.337,77,12.28,33.78
20.323,0.041,0.663,8.646,18.339,77,12.28,33.79
20.387,-0.067,0.394,8.646,18.339,76,12.28,33.78
20.452,-0.057,0.767,8.644,18.336,76,12.28,33.77
20.516,-0.065,0.435,8.642,18.331,76,12.28,33.82
20.581,-0.081,0.249,8.641,18.323,76,12.29,33.75
20.645,-0.078,0.725,8.641,18.316,76,12.29,33.75
20.71,-0.039,0.331,8.641,18.303,76,12.29,33.88
20.774,-0.102,0.849,8.639,18.293,76,12.29,34.15
20.839,0.179,0.539,8.639,18.283,76,12.29,34.44
20.903,-0.081,0.373,8.639,18.28,76,12.29,34.71
20.968,0.035,0.539,8.636,18.275,76,12.29,35.02
21.032,0.217,0.539,8.636,18.273,76,12.29,35.31
21.097,0.125,0.352,8.635,18.273,76,12.29,35.61
21.161,-0.074,0.808,8.634,18.272,75,12.29,35.92
21.226,-0.079,0.435,8.634,18.268,75,12.29,36.19
21.29,-0.082,0.87,8.634,18.279,75,12.28,36.43
21.355,-0.096,0.414,8.632,18.284,75,12.28,36.56
21.419,-0.068,0.891,8.631,18.29,75,12.28,36.67
21.484,-0.091,0.373,8.629,18.294,75,12.28,36.88
21.548,-0.05,0.725,8.629,18.296,75,12.28,37.09
21.613,0.069,0.787,8.627,18.296,75,12.28,37.23
21.677,-0.007,0.435,8.626,18.302,75,12.28,37.22
21.742,0.126,0.787,8.625,18.311,75,12.28,37.1
21.806,0.245,0.539,8.624,18.314,75,12.28,36.92
21.871,-0.022,0.601,8.624,18.311,75,12.28,36.75
21.935,-0.071,0.746,8.624,18.311,80,12.28,36.6
22,-0.063,0.622,8.624,18.312,80,12.28,36.42
22.065,-0.074,0.684,8.624,18.309,80,12.28,36.19
22.129,-0.081,0.622,8.621,18.306,80,12.28,35.87
22.194,-0.036,0.746,8.621,18.304,80,12.28,35.64
22.258,-0.096,0.373,8.621,18.3,80,12.29,35.45
22.323,0.198,0.684,8.619,18.296,80,12.28,35.3
22.387,-0.079,0.539,8.619,18.292,80,12.28,35.16
22.452,0.043,0.725,8.619,18.29,80,12.28,35.02
22.516,0.228,0.58,8.619,18.286,80,12.28,34.9
22.581,0.151,0.518,8.616,18.28,80,12.28,34.83
22.645,-0.057,0.829,8.616,18.276,80,12.28,34.75
22.71,-0.054,0.808,8.614,18.277,80,12.28,34.63
22.774,-0.058,0.373,8.614,18.282,80,12.28,34.51
22.839,-0.074,0.829,8.614,18.286,80,12.28,34.33
22.903,-0.049,0.352,8.611,18.282,80,12.28,34.12
22.968,-0.067,0.891,8.609,18.28,80,12.28,34.02
23.032,-0.065,0.373,8.606,18.275,80,12.28,33.98
23.097,0.126,0.663,8.602,18.272,80,12.28,33.97
23.161,0.098,0.269,8.6,18.272,80,12.28,33.94
23.226,0.165,0.269,8.599,18.276,80,12.28,33.95
23.29,0.26,0.207,8.597,18.288,80,12.29,33.91
23.355,-0.003,0.414,8.599,18.301,80,12.29,33.84
23.419,-0.067,0.166,8.596,18.307,80,12.31,33.84
23.484,-0.062,0.186,8.591,18.326,80,12.28,33.81
23.548,-0.079,0.311,8.591,18.326,80,12.28,33.8
23.613,-0.071,0.186,8.585,18.327,80,12.27,33.62
23.677,-0.071,0.249,8.584,18.322,80,12.28,33.57
23.742,-0.131,0.186,8.582,18.325,80,12.28,33.65
23.806,0.124,0.311,8.579,18.34,80,12.28,33.94
23.871,-0.049,0.145,8.572,18.35,80,12.29,34.28
23.935,0.059,0.166,8.568,18.352,80,12.29,34.71
24,0.224,0.186,8.565,18.352,80,12.29,35.12
24.065,-0.022,0.186,8.565,18.351,80,12.29,35.45
24.129,-0.116,0.145,8.573,18.352,83,12.29,35.72
24.194,-0.11,0.207,8.579,18.352,83,12.29,36.08
24.258,-0.103,0.166,8.577,18.34,83,12.31,36.42
24.323,-0.096,0.145,8.572,18.33,83,12.29,36.61
24.387,-0.159,0.186,8.568,18.311,83,12.31,36.82
24.452,0.073,0.29,8.561,18.288,83,12.31,37.11
24.516,-0.07,0.124,8.551,18.288,83,12.29,37.43
24.581,0.057,0.124,8.545,18.296,83,12.29,37.6
24.645,0.245,0.124,8.542,18.297,83,12.29,37.65
24.71,0.023,0.104,8.54,18.295,83,12.29,37.65
24.774,-0.085,0.145,8.539,18.29,91,12.29,37.56
24.839,-0.074,0.145,8.537,18.286,91,12.29,37.33
24.903,-0.079,0.145,8.535,18.282,91,12.29,37.11
24.968,-0.037,0.166,8.534,18.278,91,12.31,36.8
25.032,-0.103,0.124,8.534,18.273,91,12.29,36.55
25.097,0.205,0.331,8.532,18.265,91,12.29,36.35
25.161,-0.108,0.207,8.53,18.26,91,12.31,36.18
25.226,0.029,0.145,8.529,18.257,91,12.29,35.99
25.29,0.209,0.124,8.529,18.253,91,12.29,35.74
25.355,0.171,0.166,8.527,18.25,91,12.29,35.42
25.419,-0.049,0.124,8.524,18.243,91,12.29,35.14
25.484,-0.052,0.186,8.52,18.239,89,12.29,34.96
25.548,-0.059,0.145,8.515,18.237,89,12.29,34.85
25.613,-0.034,0.145,8.513,18.237,89,12.29,34.67
25.677,-0.069,0.145,8.512,18.234,89,12.29,34.39
25.742,-0.045,0.207,8.51,18.234,89,12.29,34.26
25.806,0.141,0.394,8.51,18.234,89,12.29,34.23
25.871,0.002,0.124,8.514,18.237,89,12.29,34.24
25.935,0.129,0.166,8.513,18.24,89,12.31,34.18
26,0.253,0.104,8.508,18.245,89,12.31,34.14
26.065,-0.015,0.186,8.505,18.253,89,12.31,34.14
26.129,-0.064,0.124,8.5,18.261,89,12.31,34.14
26.194,-0.059,0.145,8.497,18.271,89,12.31,34.1
26.258,-0.074,0.145,8.493,18.281,89,12.31,34.07
26.323,-0.035,0.124,8.49,18.291,89,12.31,33.95
26.387,-0.096,0.145,8.487,18.301,89,12.31,33.87
26.452,0.162,0.352,8.484,18.311,89,12.31,33.88
26.516,-0.072,0.228,8.484,18.321,89,12.31,34.02
26.581,0.005,0.249,8.484,18.331,89,12.31,34.18
26.645,0.162,0.145,8.484,18.34,89,12.31,34.3
26.71,0.179,0.124,8.482,18.348,89,12.31,34.45
26.774,-0.068,0.166,8.48,18.361,89,12.31,34.7
26.839,-0.089,0.166,8.478,18.37,86,12.31,34.97
26.903,-0.093,0.145,8.477,18.38,86,12.31,35.31
26.968,-0.084,0.166,8.475,18.387,86,12.31,35.56
27.032,-0.1,0.145,8.475,18.382,86,12.31,35.74
27.097,-0.144,0.228,8.472,18.382,86,12.31,36.05
27.161,0.086,0.331,8.471,18.387,86,12.29,36.37
27.226,-0.06,0.228,8.47,18.394,86,12.29,36.76
27.29,0.062,0.331,8.468,18.397,86,12.29,37.02
27.355,0.218,0.145,8.467,18.398,86,12.31,37.27
27.419,-0.017,0.207,8.466,18.396,86,12.29,37.5
27.484,-0.095,0.166,8.465,18.394,89,12.29,37.74
27.548,-0.09,0.249,8.465,18.392,89,12.29,37.89
27.613,-0.103,0.124,8.465,18.387,89,12.29,37.88
27.677,-0.066,0.559,8.465,18.384,89,12.29,37.63
27.742,-0.137,0.29,8.462,18.382,89,12.29,37.44
27.806,0.164,0.456,8.462,18.377,89,12.28,37.21
27.871,-0.15,0.331,8.461,18.368,89,12.29,36.97
27.935,-0.003,0.124,8.46,18.358,89,12.29,36.71
28,0.169,0.166,8.46,18.348,89,12.29,36.51
28.065,0.108,0.145,8.457,18.338,89,12.29,36.31
28.129,-0.102,0.29,8.457,18.328,88,12.29,36.11
28.194,-0.103,0.166,8.457,18.318,88,12.29,35.93
28.258,-0.109,0.269,8.455,18.308,88,12.29,35.78
28.323,-0.122,0.166,8.453,18.298,88,12.29,35.48
28.387,-0.078,0.186,8.452,18.288,88,12.29,35.23
28.452,-0.144,0.166,8.451,18.28,88,12.29,35.13
28.516,0.164,0.435,8.45,18.275,88,12.29,35.08
28.581,-0.134,0.186,8.447,18.266,88,12.28,35.04
28.645,0.003,0.269,8.447,18.26,88,12.27,35
28.71,0.186,0.124,8.447,18.255,88,12.28,34.97
28.774,0.124,0.124,8.445,18.249,88,12.29,34.93
28.839,-0.072,0.104,8.445,18.247,84,12.29,34.87
28.903,-0.067,0.145,8.445,18.247,84,12.29,34.81
28.968,-0.072,0.124,8.442,18.249,84,12.29,34.81
29.032,-0.084,0.124,8.442,18.258,84,12.29,34.7
29.097,-0.087,0.145,8.442,18.27,84,12.29,34.58
29.161,-0.1,0.124,8.441,18.289,84,12.29,34.54
