Elapsed time(s),ECG(mV),EMG(mV),foot GSR(mV),hand GSR(mV),HR(bpm),marker(mV),RESP(mV)
6.129,-0.05,0.622,5.402,16.502,90,10.05,36.87
6.194,0.03,0.394,5.402,16.5,90,10.05,36.85
6.258,0.178,0.87,5.402,16.499,90,10.05,36.76
6.323,0.223,0.269,5.4,16.499,90,10.05,36.71
6.387,-0.031,0.787,5.399,16.499,90,10.05,36.63
6.452,-0.041,0.29,5.398,16.498,88,10.05,36.55
6.516,-0.049,0.331,5.397,16.504,88,10.05,36.48
6.581,-0.032,0.601,5.397,16.51,88,10.05,36.41
6.645,-0.038,0.394,5.394,16.51,88,10.05,36.25
6.71,-0.075,0.414,5.394,16.505,88,10.05,36.28
6.774,0.145,0.456,5.394,16.5,88,10.05,36.3
6.839,-0.011,0.414,5.392,16.498,88,10.05,36.32
6.903,0.089,0.684,5.393,16.495,88,10.05,36.3
6.968,0.224,0.269,5.392,16.497,88,10.05,36.33
7.032,-0.024,0.249,5.392,16.498,88,10.05,36.45
7.097,-0.096,0.497,5.391,16.503,90,10.05,36.69
7.161,-0.101,0.601,5.39,16.508,90,10.05,36.82
7.226,-0.097,0.767,5.39,16.51,90,10.05,37.05
7.29,-0.098,0.394,5.39,16.515,90,10.05,37.1
7.355,-0.123,0.269,5.388,16.52,90,10.05,37.25
7.419,0.065,0.725,5.387,16.526,90,10.05,37.53
7.484,-0.061,0.29,5.387,16.532,90,10.05,37.79
7.548,0.049,0.58,5.386,16.537,90,10.05,37.97
7.613,0.177,0.725,5.387,16.545,90,10.05,38.16
7.677,-0.055,0.373,5.386,16.552,90,10.05,38.35
7.742,-0.115,0.684,5.385,16.56,93,10.05,38.55
7.806,-0.104,0.373,5.385,16.568,93,10.05,38.68
7.871,-0.073,0.663,5.382,16.581,93,10.05,38.81
7.935,-0.115,0.394,5.382,16.594,93,10.05,38.81
8,0.108,0.58,5.382,16.611,93,10.05,38.93
8.065,-0.096,0.29,5.381,16.634,93,10.05,39.03
8.129,-0.005,0.704,5.38,16.66,93,10.04,39.08
8.194,0.148,0.29,5.38,16.688,93,10.05,39
8.258,0.192,0.497,5.38,16.711,93,10.05,38.95
8.323,-0.042,0.497,5.38,16.737,93,10.05,38.87
8.387,-0.05,0.497,5.377,16.764,95,10.05,38.72
8.452,-0.045,0.539,5.377,16.785,95,10.05,38.56
8.516,-0.041,0.29,5.377,16.803,95,10.05,38.36
8.581,-0.03,0.704,5.376,16.825,95,10.05,38.09
8.645,-0.085,0.394,5.375,16.845,95,10.05,37.97
8.71,0.171,0.642,5.375,16.864,95,10.05,37.91
8.774,0.005,0.207,5.375,16.88,95,10.05,37.84
8.839,0.113,0.58,5.375,16.894,95,10.05,37.71
8.903,0.28,0.186,5.373,16.904,95,10.05,37.6
8.968,0.035,0.767,5.372,16.91,95,10.05,37.45
9.032,-0.034,0.311,5.372,16.915,89,10.05,37.29
9.097,-0.023,0.58,5.372,16.915,89,10.05,37.16
9.161,-0.031,0.477,5.37,16.913,89,10.05,37.02
9.226,0.001,0.912,5.37,16.91,89,10.05,36.76
9.29,-0.076,0.394,5.37,16.908,89,10.05,36.66
9.355,0.201,0.767,5.37,16.903,89,10.05,36.61
9.419,0.002,0.269,5.37,16.898,89,10.05,36.62
9.484,0.09,0.684,5.37,16.895,89,10.05,36.53
9.548,0.272,0.477,5.368,16.89,89,10.05,36.52
9.613,0.107,0.331,5.367,16.885,89,10.05,36.49
9.677,-0.029,0.663,5.367,16.88,90,10.05,36.5
9.742,-0.018,0.228,5.367,16.877,90,10.05,36.46
9.806,-0.031,0.207,5.365,16.873,90,10.05,36.42
9.871,-0.03,0.725,5.365,16.87,90,10.05,36.29
9.935,0.002,0.269,5.365,16.869,90,10.05,36.22
10,-0.077,0.539,5.363,16.869,90,10.05,36.33
10.065,0.179,0.352,5.362,16.869,90,10.05,36.53
10.129,-0.017,0.228,5.362,16.873,90,10.05,36.66
10.194,0.069,0.352,5.361,16.878,90,10.05,36.85
10.258,0.238,0.539,5.36,16.883,90,10.05,37.01
10.323,0.088,0.29,5.36,16.89,90,10.05,37.15
10.387,-0.057,0.228,5.358,16.901,84,10.05,37.35
10.452,-0.054,0.684,5.357,16.913,84,10.05,37.53
10.516,-0.078,0.704,5.357,16.928,84,10.05,37.67
10.581,-0.101,0.394,5.357,16.942,84,10.05,37.7
10.645,-0.079,0.352,5.356,16.961,84,10.05,37.85
10.71,-0.08,0.58,5.355,16.982,84,10.05,38.04
10.774,-0.057,0.311,5.355,17.006,84,10.05,38.27
10.839,0.054,0.539,5.355,17.03,84,10.05,38.38
10.903,-0.016,0.829,5.355,17.052,84,10.05,38.52
10.968,0.105,0.249,5.352,17.073,84,10.05,38.62
11.032,0.225,0.642,5.352,17.094,84,10.05,38.69
11.097,-0.008,0.311,5.352,17.113,84,10.05,38.77
11.161,-0.059,0.829,5.35,17.131,80,10.05,38.85
11.226,-0.047,0.559,5.35,17.144,80,10.05,38.77
11.29,-0.067,0.373,5.35,17.152,80,10.06,38.62
11.355,-0.079,0.331,5.35,17.16,80,10.06,38.42
11.419,-0.068,0.704,5.348,17.164,80,10.06,38.33
11.484,-0.025,0.352,5.347,17.168,80,10.06,38.25
11.548,-0.095,0.684,5.347,17.165,80,10.06,38.18
11.613,0.17,0.331,5.347,17.161,80,10.06,38.04
11.677,-0.015,0.663,5.347,17.155,80,10.05,37.95
11.742,0.085,0.249,5.347,17.146,80,10.05,37.85
11.806,0.27,0.663,5.347,17.137,80,10.05,37.72
11.871,0.097,0.207,5.347,17.124,80,10.05,37.58
11.935,-0.039,0.684,5.345,17.113,75,10.05,37.45
12,-0.029,0.642,5.345,17.099,75,10.05,37.24
12.065,-0.046,0.352,5.343,17.088,75,10.05,37.04
12.129,-0.061,0.684,5.342,17.078,75,10.05,36.74
12.194,-0.056,0.663,5.342,17.073,75,10.05,36.55
12.258,-0.015,0.331,5.342,17.073,75,10.05,36.49
12.323,-0.09,0.684,5.342,17.082,75,10.05,36.53
12.387,0.168,0.373,5.342,17.102,75,10.06,36.53
12.452,-0.018,0.704,5.34,17.135,75,10.06,36.52
12.516,0.076,0.767,5.34,17.181,75,10.06,36.58
12.581,0.258,0.311,5.34,17.241,75,10.05,36.59
12.645,0.094,0.559,5.338,17.314,75,10.05,36.57
12.71,-0.062,0.435,5.338,17.401,76,10.05,36.6
12.774,-0.058,0.539,5.337,17.5,76,10.05,36.64
12.839,-0.074,0.311,5.337,17.606,76,10.05,36.74
12.903,-0.095,0.249,5.337,17.726,76,10.05,36.72
12.968,-0.098,0.186,5.337,17.851,76,10.05,36.76
13.032,-0.051,0.622,5.335,17.981,76,10.05,36.98
13.097,-0.12,0.29,5.335,18.113,76,10.06,37.25
13.161,0.135,0.249,5.333,18.247,76,10.06,37.42
13.226,-0.089,0.29,5.332,18.381,76,10.05,37.7
13.29,0.014,0.249,5.332,18.509,76,10.06,37.9
13.355,0.188,0.249,5.332,18.628,76,10.06,38.06
13.419,0.08,0.269,5.332,18.74,76,10.05,38.26
13.484,-0.105,0.684,5.332,18.857,77,10.05,38.49
13.548,-0.092,0.352,5.332,18.955,77,10.06,38.65
13.613,-0.097,0.622,5.332,19.045,77,10.06,38.76
13.677,-0.11,0.249,5.331,19.119,77,10.05,38.76
13.742,-0.055,0.559,5.332,19.188,77,10.05,38.82
13.806,-0.111,0.311,5.332,19.258,77,10.05,38.91
13.871,0.162,0.663,5.333,19.325,77,10.05,38.97
13.935,-0.116,0.249,5.335,19.392,77,10.05,38.88
14,0.025,0.207,5.336,19.459,77,10.05,38.75
14.065,0.206,0.207,5.337,19.527,77,10.06,38.62
14.129,0.15,0.249,5.34,19.588,77,10.05,38.48
14.194,-0.068,0.539,5.341,19.643,82,10.05,38.34
14.258,-0.06,0.704,5.345,19.691,82,10.06,38.18
14.323,-0.061,0.414,5.348,19.724,82,10.06,38.04
14.387,-0.064,0.663,5.352,19.754,82,10.06,37.8
14.452,-0.045,0.684,5.356,19.787,82,10.05,37.57
14.516,-0.014,0.249,5.363,19.817,82,10.05,37.84
14.581,-0.09,0.642,5.373,19.849,82,10.05,37.95
14.645,0.17,0.352,5.378,19.887,82,10.05,37.34
14.71,0,0.642,5.386,19.92,82,10.05,36.89
14.774,0.094,0.435,5.392,19.934,82,10.05,36.7
14.839,0.277,0.58,5.398,19.942,82,10.05,36.56
14.903,0.071,0.249,5.406,19.942,82,10.05,36.51
14.968,-0.043,0.29,5.416,19.925,80,10.05,36.63
15.032,-0.035,0.684,5.425,19.903,80,10.05,36.62
15.097,-0.053,0.166,5.433,19.878,80,10.05,36.59
15.161,-0.058,0.186,5.441,19.859,80,10.05,36.4
15.226,-0.019,0.601,5.449,19.834,80,10.05,36.26
15.29,-0.095,0.477,5.456,19.813,80,10.05,36.29
15.355,0.155,0.249,5.464,19.793,80,10.05,36.46
15.419,-0.039,0.186,5.474,19.777,80,10.05,36.64
15.484,0.047,0.249,5.481,19.764,80,10.05,36.73
15.548,0.223,0.207,5.488,19.757,80,10.05,36.9
15.613,0.076,0.249,5.495,19.756,80,10.05,37.06
15.677,-0.08,0.269,5.503,19.75,83,10.05,37.29
15.742,-0.076,0.269,5.511,19.748,83,10.05,37.52
15.806,-0.092,0.207,5.517,19.762,83,10.05,37.73
15.871,-0.067,0.166,5.525,19.795,83,10.05,37.77
15.935,-0.098,0.269,5.53,19.842,83,10.05,37.89
16,0.054,0.331,5.536,19.895,83,10.05,38.07
16.065,-0.054,0.186,5.542,19.954,83,10.05,38.27
16.129,-0.014,0.269,5.548,20.014,83,10.05,38.36
16.194,0.124,0.186,5.556,20.074,83,10.05,38.44
16.258,0.205,0.269,5.563,20.133,83,10.05,38.51
16.323,-0.05,0.311,5.572,20.199,83,10.05,38.53
16.387,-0.069,0.186,5.578,20.256,88,10.05,38.5
16.452,-0.068,0.311,5.585,20.304,88,10.05,38.39
16.516,-0.077,0.352,5.594,20.347,88,10.05,38.23
16.581,-0.036,0.29,5.604,20.361,88,10.05,38.01
16.645,-0.112,0.29,5.613,20.36,88,10.05,37.9
16.71,0.142,0.207,5.623,20.356,88,10.05,37.82
16.774,-0.046,0.394,5.63,20.346,88,10.05,37.75
16.839,0.056,0.311,5.637,20.332,88,10.05,37.61
16.903,0.239,0.311,5.645,20.303,88,10.05,37.47
16.968,0.08,0.311,5.653,20.27,88,10.05,37.34
17.032,-0.054,0.29,5.66,20.226,88,10.05,37.22
17.097,-0.046,0.29,5.667,20.18,88,10.05,37.11
17.161,-0.059,0.269,5.674,20.125,88,10.05,37.01
17.226,-0.023,0.249,5.681,20.064,88,10.05,36.8
17.29,-0.074,0.269,5.689,20.01,88,10.05,36.65
17.355,0.128,0.29,5.697,19.964,88,10.05,36.6
17.419,-0.052,0.249,5.707,19.918,88,10.05,36.63
17.484,0.014,0.228,5.717,19.876,88,10.05,36.59
17.548,0.156,0.331,5.727,19.842,88,10.05,36.58
17.613,0.211,0.249,5.737,19.826,88,10.05,36.53
17.677,-0.041,0.331,5.747,19.805,88,10.05,36.5
17.742,-0.048,0.269,5.757,19.804,89,10.05,36.5
17.806,-0.056,0.269,5.766,19.797,89,10.05,36.5
17.871,-0.074,0.29,5.773,19.785,89,10.05,36.44
17.935,-0.022,0.228,5.786,19.774,89,10.05,36.28
18,-0.086,0.207,5.799,19.756,89,10.05,36.26
18.065,0.168,0.331,5.812,19.729,89,10.05,36.32
18.129,-0.106,0.29,5.822,19.697,89,10.05,36.36
18.194,0.012,0.207,5.832,19.662,89,10.05,36.4
18.258,0.157,0.249,5.841,19.627,89,10.05,36.48
18.323,0.152,0.269,5.85,19.588,89,10.05,36.61
18.387,-0.069,0.228,5.858,19.543,85,10.05,36.77
18.452,-0.076,0.269,5.866,19.497,85,10.05,36.98
18.516,-0.098,0.166,5.874,19.447,85,10.05,37.13
18.581,-0.118,0.331,5.881,19.397,85,10.05,37.16
18.645,-0.07,0.249,5.89,19.351,85,10.05,37.24
18.71,-0.136,0.228,5.896,19.299,85,10.05,37.45
18.774,0.123,0.228,5.905,19.242,85,10.05,37.69
18.839,-0.157,0.352,5.914,19.187,85,10.05,37.87
18.903,-0.029,0.207,5.92,19.136,85,10.05,38
18.968,0.119,0.58,5.925,19.086,84,10.05,38.16
19.032,0.085,0.269,5.931,19.037,84,10.05,38.28
19.097,-0.106,0.186,5.937,18.982,84,10.05,38.41
19.161,-0.101,0.29,5.943,18.923,84,10.05,38.54
19.226,-0.111,0.311,5.95,18.867,84,10.05,38.66
19.29,-0.092,0.269,5.955,18.819,84,10.05,38.66
19.355,-0.099,0.207,5.959,18.775,84,10.05,38.65
19.419,-0.049,0.269,5.961,18.736,84,10.05,38.72
19.484,0.028,0.311,5.965,18.703,84,10.05,38.75
19.548,-0.026,0.186,5.969,18.673,84,10.05,38.69
19.613,0.1,0.249,5.971,18.642,84,10.05,38.55
19.677,0.206,0.228,5.971,18.612,84,10.05,38.4
19.742,-0.031,0.29,5.971,18.596,84,10.05,38.23
19.806,-0.059,0.269,5.971,18.592,89,10.05,38.1
19.871,-0.056,0.249,5.972,18.592,89,10.05,37.94
19.935,-0.077,0.331,5.975,18.608,89,10.05,37.75
20,-0.023,0.207,5.975,18.628,89,10.05,37.42
20.065,-0.095,0.269,5.974,18.646,89,10.05,37.29
20.129,0.169,0.435,5.974,18.654,89,10.05,37.2
20.194,-0.088,0.269,5.974,18.654,89,10.05,37.09
20.258,0.027,0.29,5.974,18.653,89,10.05,36.97
20.323,0.189,0.228,5.974,18.652,89,10.05,36.87
20.387,0.137,0.311,5.974,18.641,89,10.05,36.78
20.452,-0.059,0.331,5.974,18.635,88,10.05,36.68
20.516,-0.05,0.186,5.976,18.629,88,10.05,36.62
20.581,-0.064,0.394,5.98,18.62,88,10.05,36.56
20.645,-0.046,0.249,5.979,18.618,88,10.05,36.42
20.71,-0.064,0.29,5.979,18.605,88,10.05,36.25
20.774,-0.047,0.269,5.977,18.581,88,10.05,36.26
20.839,0.087,0.186,5.976,18.552,88,10.06,36.33
20.903,-0.014,0.249,5.975,18.531,88,10.06,36.36
20.968,0.102,0.166,5.974,18.511,88,10.06,36.35
21.032,0.22,0.269,5.971,18.488,88,10.05,36.33
21.097,-0.029,0.249,5.97,18.462,88,10.05,36.3
21.161,-0.074,0.186,5.967,18.435,88,10.05,36.3
21.226,-0.076,0.166,5.965,18.405,88,10.05,36.28
21.29,-0.096,0.373,5.962,18.374,88,10.06,36.38
21.355,-0.048,0.166,5.959,18.353,88,10.06,36.25
21.419,-0.128,0.207,5.957,18.332,88,10.06,36.31
21.484,0.11,0.207,5.954,18.307,88,10.05,36.7
21.548,-0.131,0.249,5.954,18.306,88,10.05,36.72
21.613,-0.02,0.228,5.952,18.305,88,10.05,36.93
21.677,0.13,0.186,5.95,18.312,88,10.05,37.17
21.742,0.06,0.249,5.949,18.329,88,10.06,37.33
21.806,-0.126,0.186,5.946,18.35,88,10.06,37.52
21.871,-0.121,0.311,5.944,18.377,88,10.05,37.72
21.935,-0.142,0.249,5.941,18.409,88,10.05,37.9
22,-0.117,0.186,5.937,18.446,88,10.05,37.93
22.065,-0.154,0.29,5.935,18.485,88,10.06,38.02
22.129,0.055,0.186,5.932,18.521,88,10.06,38.22
22.194,-0.149,0.249,5.929,18.556,88,10.07,38.41
22.258,-0.053,0.269,5.927,18.589,88,10.07,38.5
22.323,0.088,0.145,5.924,18.619,90,10.07,38.58
22.387,0.14,0.249,5.92,18.644,90,10.06,38.63
22.452,-0.082,0.228,5.918,18.664,90,10.07,38.61
22.516,-0.084,0.269,5.914,18.68,90,10.07,38.51
22.581,-0.081,0.228,5.912,18.691,90,10.07,38.39
22.645,-0.102,0.166,5.909,18.698,90,10.07,38.22
22.71,-0.044,0.331,5.905,18.699,90,10.06,37.93
22.774,-0.115,0.269,5.903,18.698,90,10.04,37.77
22.839,0.145,0.269,5.9,18.689,90,10.04,37.66
22.903,-0.093,0.269,5.898,18.675,90,10.02,37.52
22.968,0.022,0.186,5.895,18.657,90,10.05,37.32
23.032,0.185,0.269,5.892,18.637,90,10.06,37.21
23.097,0.119,0.207,5.889,18.613,90,10.06,37.04
23.161,-0.07,0.435,5.887,18.587,86,10.07,36.9
23.226,-0.062,0.207,5.885,18.558,86,10.07,36.83
23.29,-0.076,0.331,5.883,18.53,86,10.1,36.73
23.355,-0.095,0.352,5.88,18.501,86,10.1,36.57
23.419,-0.043,0.269,5.878,18.475,86,10.11,36.49
23.484,-0.103,0.331,5.875,18.447,86,10.11,36.45
23.548,0.15,0.29,5.873,18.424,86,10.12,36.51
23.613,-0.119,0.207,5.87,18.399,86,10.12,36.59
23.677,0.001,0.269,5.868,18.372,86,10.11,36.63
23.742,0.15,0.269,5.867,18.346,86,10.1,36.59
23.806,0.147,0.186,5.863,18.317,86,10.1,36.53
23.871,-0.072,0.311,5.86,18.292,83,10.1,36.63
23.935,-0.071,0.311,5.858,18.269,83,10.11,36.68
24,-0.098,1.14,5.854,18.249,83,10.11,36.61
24.065,-0.107,1.14,5.852,18.229,83,10.11,36.48
24.129,-0.077,0.477,5.85,18.21,83,10.11,36.42
24.194,-0.089,0.642,5.847,18.183,83,10.11,36.42
24.258,-0.066,0.725,5.844,18.162,83,10.11,36.34
24.323,0.027,1.885,5.839,18.141,83,10.1,36.51
24.387,-0.042,0.58,5.839,18.138,83,10.1,36.52
24.452,0.069,1.554,5.837,18.128,83,10.1,36.72
24.516,0.177,0.684,5.834,18.118,83,10.08,36.98
24.581,-0.066,1.16,5.833,18.111,83,10.1,37.21
24.645,-0.117,0.456,5.831,18.106,81,10.1,37.54
24.71,-0.115,1.16,5.828,18.101,81,10.08,37.94
24.774,-0.142,1.119,5.826,18.096,81,10.08,38.25
24.839,-0.099,0.891,5.822,18.091,81,10.08,38.37
24.903,-0.151,1.16,5.82,18.085,81,10.1,38.57
24.968,0.104,1.14,5.818,18.079,81,10.08,38.89
25.032,-0.195,0.414,5.816,18.074,81,10.06,39.23
25.097,-0.049,1.285,5.815,18.069,81,10.04,39.43
25.161,0.105,0.932,5.812,18.064,87,10.04,39.6
25.226,0.105,1.243,5.811,18.059,87,10.04,39.82
25.29,-0.116,0.849,5.808,18.054,87,10.04,39.97
25.355,-0.109,1.14,5.806,18.049,87,10.05,39.98
25.419,-0.108,1.202,5.805,18.046,87,10.05,40.03
25.484,-0.124,0.559,5.803,18.041,87,10.06,39.93
25.548,-0.07,1.927,5.801,18.036,87,10.06,39.71
25.613,-0.121,1.264,5.8,18.034,87,10.06,39.59
25.677,0.142,0.373,5.797,18.029,87,10.07,39.52
25.742,-0.141,0.829,5.797,18.024,87,10.06,39.45
25.806,0,1.222,5.795,18.019,87,10.05,39.38
25.871,0.164,0.849,5.792,18.014,87,10.06,39.25
25.935,0.158,1.202,5.791,18.008,87,10.06,39.06
26,-0.073,1.367,5.79,17.999,87,10.05,38.92
26.065,-0.072,0.891,5.787,17.994,84,10.05,38.78
26.129,-0.077,1.347,5.786,17.992,84,10.04,38.7
26.194,-0.091,1.222,5.785,17.987,84,10.04,38.57
26.258,-0.048,0.58,5.782,17.983,84,10.05,38.46
26.323,-0.078,1.388,5.781,17.977,84,10.05,38.6
26.387,0.074,0.787,5.78,17.972,84,10.06,38.68
26.452,-0.025,0.642,5.777,17.971,84,10.06,38.5
26.516,-0.002,1.036,5.775,17.968,84,10.07,38.09
26.581,0.144,0.477,5.773,17.971,84,10.07,37.7
26.645,0.232,0.166,5.772,17.977,84,10.07,37.39
26.71,-0.037,0.186,5.77,17.985,84,10.08,37.03
26.774,-0.054,0.228,5.768,17.999,82,10.1,36.74
26.839,-0.059,0.829,5.767,18.015,82,10.1,36.72
26.903,-0.074,0.787,5.765,18.035,82,10.1,36.84
26.968,-0.025,0.166,5.763,18.061,82,10.1,36.84
27.032,-0.072,0.622,5.761,18.086,82,10.1,36.54
27.097,0.154,1.057,5.76,18.107,82,10.1,36.23
27.161,-0.08,0.559,5.757,18.131,82,10.1,36.18
27.226,0.019,0.29,5.757,18.152,82,10.1,36.3
27.29,0.163,0.207,5.756,18.171,82,10.1,36.53
27.355,0.189,0.642,5.755,18.189,82,10.1,36.78
27.419,-0.054,0.269,5.753,18.202,82,10.1,37.07
27.484,-0.07,0.166,5.752,18.198,85,10.1,37.28
27.548,-0.077,0.269,5.75,18.197,85,10.08,37.51
27.613,-0.066,0.186,5.748,18.197,85,10.1,37.65
27.677,-0.089,0.29,5.746,18.194,85,10.1,37.77
27.742,-0.021,0.29,5.745,18.192,85,10.1,38.03
27.806,-0.008,0.622,5.743,18.189,85,10.1,38.34
27.871,-0.032,0.331,5.743,18.192,85,10.1,38.62
27.935,0.092,0.601,5.74,18.199,85,10.1,38.79
28,0.198,0.145,5.739,18.212,85,10.1,38.96
28.065,-0.048,0.518,5.738,18.23,85,10.1,39.14
28.129,-0.078,0.207,5.738,18.255,91,10.1,39.29
28.194,-0.063,0.145,5.736,18.285,91,10.1,39.38
28.258,-0.024,0.207,5.735,18.32,91,10.1,39.44
28.323,-0.07,0.207,5.734,18.36,91,10.1,39.29
28.387,0.197,0.456,5.733,18.402,91,10.08,39.24
28.452,-0.085,0.311,5.73,18.447,91,10.08,39.22
28.516,0.049,0.331,5.73,18.489,91,10.08,39.14
28.581,0.205,0.269,5.729,18.534,91,10.08,38.95
28.645,0.218,0.311,5.728,18.577,91,10.08,38.73
28.71,-0.008,0.663,5.728,18.621,91,10.08,38.41
28.774,-0.003,0.58,5.725,18.664,94,10.08,38.34
28.839,-0.001,0.331,5.725,18.703,94,10.08,38.53
28.903,0.039,0.29,5.724,18.736,94,10.08,38.5
28.968,0.256,0.311,5.723,18.762,94,10.08,38.18
29.032,0.229,0.29,5.723,18.786,94,10.08,38.04
29.097,-0.025,0.145,5.723,18.802,94,10.08,37.94
29.161,0.09,0.228,5.723,18.81,94,10.08,37.83
29.226,0.251,0.207,5.723,18.816,94,10.08,37.67
