tag,start_time,end_time,duration,ECG,EMG,foot_GSR,hand_GSR,HR,RESP,marker,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,tonic_mean,tonic_var,phasic_mean,phasic_var,phasic_sum,phasic_peaks,phasic_sum_over_1,phasic_peaks_over_1
drive01,664.967742,724.7096769999999,59.741935,0.0007044228694714115,-0.0232837108953615,2.2859137001078738,14.634531823085231,90.8101402373247,11.248975188781017,,642.489362,134.390039,174.263426,74,78.723404,74,78.723404,174.26478400000002,645.0,1032,0.27123400000000003,0.209171,96.216759,155.03876,42.283297999999995,15.086101999999999,3821.0430590000005,4656.805415999999,0.8205290000000001,45.070904999999996,54.929095,10301.1338,1823.285325,0.004482,0.0069819999999999995,1.16974,0.757968,0.539338,5,0.577788,4
drive01,693.8064519999999,753.741935,59.935483999999995,-0.02114516129032256,-0.0044043010752687975,3.9555903225806475,23.010169892473126,121.75591397849462,11.362249462365613,,588.873786,115.924898,147.709407,72,69.902913,72,69.902913,147.721651,581.0,968,0.250855,0.19685899999999998,104.584338,155.03876,44.280443,15.206309,822.283808,846.0700109999999,0.971886,49.287136,50.712864,2261.2336370000003,592.879819,-0.003759,0.018443,2.841027,1.367221,0.977942,7,0.977942,7
drive01,725.2903230000001,784.645161,59.354839,-0.0008262757871878041,-0.004294245385450581,4.909192182410425,24.283460369163986,129.39196525515743,11.415557003257318,,581.961165,80.762411,101.997577,65,63.106795999999996,65,63.106795999999996,101.999567,581.0,774,0.175269,0.138776,104.665479,155.03876,51.679587,12.166867,2519.289029,3423.2969369999996,0.735925,42.393817,57.606182999999994,6875.554746,932.96878,-0.006943,0.036324,3.802521,0.580294,1.527417,8,1.527417,8
drive01,754.258065,814.064516,59.806452,0.02015517241379308,-0.005048491379310321,4.513387931034486,22.578968749999998,115.79094827586206,11.407219827586198,,615.602041,60.86705799999999,68.993799,61,62.244898,61,62.244898,69.02278100000001,645.0,258,0.112122,0.098874,98.431741,116.27906999999999,77.51938,9.886624000000001,916.085588,429.54273600000005,2.1327,68.078649,31.921351,1447.31494,101.686616,-0.000638,0.036244,3.4074400000000002,0.293441,1.658554,7,1.658554,7
drive01,785.2903230000001,845.096774,59.806452,0.0001443965517241389,-0.005080818965517214,4.210464439655167,21.88834159482759,127.70366379310344,11.320482758620681,,657.141304,119.784567,168.728372,56,60.869565,56,60.869565,168.729838,645.0,645,0.256763,0.182281,93.488452,116.27906999999999,51.679587,12.638205000000001,1835.0185239999998,1516.9491070000001,1.2096770000000001,54.74451800000001,45.255482,3498.328912,146.36128,0.008232999999999999,0.028904000000000003,3.093717,0.06930900000000001,1.7498,7,1.7498,7
drive01,814.7741940000001,874.064516,59.290323,0.001304678998911863,-0.005128400435255686,3.7047290533188217,21.05925897714908,106.47986942328617,11.262757344940185,,697.732558,170.0742,238.662184,54,62.790698,54,62.790698,238.66700899999998,645.0,839,0.342061,0.24375300000000003,89.536117,116.27906999999999,44.280443,15.165323999999998,7290.5731049999995,12512.592287000001,0.582659,36.815191,63.184808999999994,23982.415176,4179.249784000001,0.0033299999999999996,0.015106,2.5981959999999997,0.354962,1.2218120000000001,7,1.2374290000000001,6
drive01,845.741935,905.3548390000001,59.612903,-0.0025654054054054043,-0.005116756756756726,3.0358216216216225,19.27994162162166,105.97513513513513,11.339967567567589,,753.325,202.891302,280.844792,52,65.0,52,65.0,280.844792,710.0,839,0.372807,0.269328,83.756149,116.27906999999999,44.280443,15.840995000000001,6333.403036,13839.926672999998,0.457618,31.394931,68.605069,27563.580805,7390.251095999999,-0.002508,0.00183,1.928852,0.026026,0.40707899999999997,7,0.422696,6
drive01,874.903226,934.387097,59.48387099999999,-0.00017551462621885323,-0.00514301191765978,3.4823499458288167,20.881317443120235,111.13867822318527,11.315521126760565,,735.780488,192.253499,267.680977,54,65.853659,54,65.853659,267.685715,710.0,1096,0.36381199999999997,0.261292,85.305422,132.743363,38.75969,15.352979999999999,10403.759465000001,14065.275016,0.739677,42.518063,57.481937,25479.073463999997,1010.038983,0.0032310000000000004,0.027381,2.372519,0.610214,0.8900170000000001,6,0.8900170000000001,6
drive01,906.0,965.677419,59.67741899999999,0.009392008639308854,-0.0052041036717062365,4.051558315334774,22.63880777537793,94.90172786177106,11.290228941684664,,677.898876,134.772118,189.415098,61,68.539326,61,68.539326,189.416538,710.0,1096,0.279417,0.19880899999999999,91.237466,132.743363,38.75969,15.36996,5967.909424,4723.4059,1.263476,55.820161,44.179839,11467.498984,776.183661,-0.00199,0.041464,2.9436240000000002,0.30409400000000003,1.447446,6,1.447446,6
drive01,935.032258,993.935484,58.903226000000004,0.0004041621029572901,-0.005301204819277084,4.023832420591458,21.592703176341715,106.04928806133626,11.243962760131422,,669.191011,113.55944299999999,152.681226,64,71.910112,64,71.910112,152.68301200000002,645.0,709,0.228161,0.16969700000000001,92.144198,132.743363,51.679587,15.547919,1331.707196,2207.450022,0.603279,37.627806,62.37219399999999,4498.708617,959.5513980000001,-0.005906000000000001,0.019175,2.916332,0.024159,1.143383,7,1.143383,7
drive01,966.387097,1026.3225810000001,59.935483999999995,-0.012281720430107525,-0.005169892473118262,3.71401612903226,19.740415053763428,104.73870967741935,11.32621290322582,,673.9222219999999,126.80713700000001,182.582843,69,76.666667,69,76.666667,182.582843,645.0,709,0.270926,0.18816300000000002,91.509865,132.743363,51.679587,14.120107999999998,2675.615353,8884.643858,0.301151,23.144942999999998,76.85505699999999,13845.267599,2285.0083879999997,-0.0029980000000000002,0.0054020000000000006,2.606748,0.110049,0.6258670000000001,6,0.6258670000000001,6
drive01,995.096774,1054.7741939999999,59.67741899999999,-0.0031749460043196454,-0.005043196544276439,3.309082073434134,18.903655507559396,100.73218142548596,11.44407991360695,,691.431818,161.241719,225.29942599999998,68,77.272727,68,77.272727,225.398039,645.0,967,0.32598699999999997,0.2332,89.913961,132.743363,42.283297999999995,14.256753,1902.77973,2864.6204399999997,0.664235,39.912314,60.087686,6477.968031,1710.567861,0.003319,0.0033179999999999998,2.191115,0.055774000000000004,0.656142,6,0.656142,6
drive01,1026.967742,1086.645161,59.67741899999999,0.0031922246220302294,-0.0051285097192224375,3.2217948164146843,19.450542116630643,111.35313174946005,11.395995680345564,,709.7647059999999,160.44222,231.46119700000003,66,77.647059,66,77.647059,231.46119700000003,710.0,838,0.32611,0.22605,87.297715,103.270224,42.283297999999995,12.791303,7624.070070000001,14054.365192,0.54247,35.168913,64.831087,23113.760982,1435.325719,0.005547,0.006553,2.1017930000000002,0.046278,0.49048800000000004,5,0.49048800000000004,5
drive01,1055.4838710000001,1115.032258,59.548387,0.0029512987012987003,-0.005081168831168809,3.520353896103899,20.862265151515146,99.47077922077922,11.304857142857143,,708.9882349999999,154.625392,199.394163,67,78.82352900000001,67,78.82352900000001,199.39566399999998,710.0,774,0.28124,0.21809299999999998,87.259685,103.270224,44.280443,12.6263,15987.082166999999,8134.945154000001,1.9652349999999998,66.275865,33.724135,25576.805532,1454.7782109999998,-0.005415,0.018724,2.411321,0.147078,0.497246,5,0.503579,4
drive01,1087.290323,1146.967742,59.67741899999999,0.0025377969762419043,-0.005115550755939505,3.9839514038876884,21.985428725701965,100.10583153347733,11.404367170626358,,709.741176,140.77803799999998,171.566692,63,74.11764699999999,63,74.11764699999999,171.573565,710.0,839,0.24174099999999998,0.198351,86.844536,116.27906999999999,44.280443,12.234217999999998,5047.268439,6652.492048,0.758703,43.13993,56.86006999999999,12662.218072,962.457586,0.000651,0.02242,2.8694830000000002,0.200544,1.192321,8,1.198654,7
drive01,1116.258065,1175.806452,59.548387,-0.005502164502164513,-0.0071006493506493296,3.6811038961039033,21.142352813852792,98.20454545454545,11.442541125541124,,715.035294,149.376597,195.63974199999998,57,67.058824,57,67.058824,195.79037,710.0,903,0.273819,0.20890799999999998,86.380783,116.27906999999999,42.283297999999995,12.501967,5730.081582,10394.683978000001,0.551251,35.535906,64.46409399999999,17691.207453,1566.441894,0.010816,0.010003,2.55648,0.379397,1.081388,8,1.081388,8
drive01,1147.806452,1207.5483869999998,59.741935,-0.01070550161812299,-0.007046386192017227,3.116903991370007,19.73247357065808,86.61488673139158,11.41371089536139,,712.8,158.59800900000002,223.88750299999998,54,63.529412,54,63.529412,223.90857000000003,710.0,967,0.314125,0.2225,86.963822,132.743363,42.283297999999995,13.354159,3326.749235,7925.255649,0.419766,29.565834999999996,70.43416500000001,13561.468296000001,2309.463412,-0.000719,0.002769,2.006266,0.017776,0.372096,5,0.372096,5
drive01,1176.387097,1235.741935,59.354839,0.017121606948968495,-0.005136807817589557,3.2652453854505947,20.065496199782825,84.73507057546145,11.475997828447362,,713.630952,160.65151799999998,211.48112200000003,59,70.238095,59,70.238095,211.48112200000003,710.0,967,0.29634499999999997,0.22511799999999998,86.997562,132.743363,42.283297999999995,13.995894,20676.830874,8959.814207,2.30773,69.767785,30.232215000000004,34783.278077999996,5146.632996,-0.002297,0.009732,2.1598509999999997,0.054751999999999995,0.676629,4,0.676629,4
drive01,1208.7741939999999,1268.129032,59.354839,0.004686210640608025,-0.005138979370249713,3.384201954397394,20.554916395222598,81.75352877307274,11.391016286644927,,696.448276,168.69593899999998,209.770968,68,78.16091999999999,68,78.16091999999999,209.879727,645.0,967,0.30135700000000004,0.242223,89.354884,132.743363,42.283297999999995,14.102657999999998,8500.388122,3734.555633,2.276144,69.476315,30.523684999999997,14060.869302000001,1825.9255469999998,0.001011,0.011525,2.272989,0.036182,0.797725,5,0.797725,5
drive01,1236.4516130000002,1296.258065,59.806452,-0.015304956896551725,-0.005201508620689633,3.5023415948275893,20.827315732758628,106.50754310344827,11.38886853448277,,680.0561799999999,130.829205,188.421899,66,74.157303,66,74.157303,188.423302,645.0,839,0.27707,0.19238,90.292351,116.27906999999999,44.280443,11.384174,5303.912164,4669.061718,1.1359700000000001,53.182854000000006,46.817146,11687.667335,1714.693453,0.00288,0.016853,2.394386,0.118006,0.8695129999999999,5,0.8695129999999999,5
drive01,1268.7741939999999,1328.129032,59.354839,0.002325732899022826,-0.005191096634093354,3.8123800217155277,21.414100977198718,119.80890336590663,11.478564603691641,,731.804878,184.477269,229.434302,58,70.731707,58,70.731707,229.434302,710.0,709,0.31351799999999996,0.252085,85.543819,103.270224,46.511628,14.514889000000002,14940.344219999999,5325.709839,2.805324,73.721032,26.278968,25573.856522,5307.802463,0.0007570000000000001,0.020827000000000002,2.70666,0.07019600000000001,0.9516870000000001,4,0.9516870000000001,4
drive01,1296.967742,1356.645161,59.67741899999999,0.0024892008639309086,-0.005147948164146844,3.7480669546436296,20.921061555075596,117.18574514038878,11.466663066954634,,745.641975,203.751951,270.147136,59,72.839506,59,72.839506,270.147136,710.0,903,0.36230100000000004,0.273257,84.83965,132.743363,44.280443,16.72234,17384.836122,10936.443191,1.589624,61.38436,38.61564,31704.616213999998,3383.3369009999997,-0.004677000000000001,0.008505,2.638913,0.049506,0.707942,6,0.70625,5
drive01,1328.83871,1388.258065,59.419355,-0.001737811484290358,-0.005119176598049816,3.653000000000007,20.66966630552545,107.68255687973998,11.472140845070422,,691.264368,149.180666,206.871646,66,75.86206899999999,66,75.86206899999999,206.877084,645.0,903,0.299273,0.215808,89.79523,132.743363,44.280443,15.034644,6967.261987000001,11262.020215999999,0.6186510000000001,38.220166,61.779833999999994,19908.553219999998,1679.271016,0.006002,0.01187,2.532638,0.042504,0.8220209999999999,6,0.8203290000000001,5
drive01,1357.290323,1417.2258060000001,59.935483999999995,0.0026580645161290418,-0.005017204301075253,3.5645967741935483,20.62877204301076,98.71182795698925,11.604608602150538,,712.823529,187.202346,246.106604,64,75.29411800000001,64,75.29411800000001,246.107821,645.0,838,0.345258,0.262621,88.325088,132.743363,46.511628,16.683896,8155.511487999999,12188.911538,0.669093,40.08721,59.91279,25072.914443,4728.491417,0.0024100000000000002,0.01234,2.451628,0.041832999999999995,0.759142,4,0.759142,4
drive01,1388.967742,1448.4516130000002,59.48387099999999,0.010648590021691984,-0.004985900216919717,3.8525867678958767,21.153086767895893,100.31019522776573,11.982355748373113,,716.666667,184.60536399999998,248.072631,60,71.42857099999999,60,71.42857099999999,248.0775,645.0,839,0.346155,0.257589,87.48939,116.27906999999999,44.280443,15.240468,8768.991806,11710.725606,0.7488,42.817934,57.182066000000006,22134.158276,1654.440865,-0.0008410000000000001,0.038491000000000004,2.7426630000000003,0.474441,1.022713,4,1.022713,4
drive01,1418.580645,1478.0,59.419355,0.0010260303687635555,-0.005019522776572651,4.1031399132321065,21.693877440347062,102.32429501084599,11.89118004338396,,675.355556,127.296108,149.332243,60,66.666667,60,66.666667,149.507995,645.0,839,0.221377,0.18848800000000002,90.903375,116.27906999999999,44.280443,11.695862,866.401575,493.682776,1.7549759999999999,63.702047,36.297953,1565.001327,204.916976,-0.0016300000000000002,0.036337,2.994391,0.388489,0.834875,4,0.834875,4
drive01,1449.096774,1508.967742,59.870968000000005,0.0017354838709677351,-0.005097849462365564,3.6921344086021497,20.812127956989258,100.05376344086021,11.628507526881716,,720.5238099999999,186.229712,236.71400099999997,59,70.238095,59,70.238095,236.71400099999997,645.0,839,0.32853000000000004,0.25846399999999997,87.074375,116.27906999999999,44.280443,15.236146,2800.367121,16485.825113,0.16986500000000002,14.520062,85.479938,24792.777468,5506.585234,-0.002664,0.002516,2.584884,0.11413399999999999,0.34345,5,0.34345,5
drive01,1479.2258060000001,1538.83871,59.612903,0.03636108108108107,-0.005008648648648625,3.574939459459463,20.386185945945922,88.16108108108108,11.718129729729709,,733.060241,213.111579,291.64577099999997,62,74.69879499999999,62,74.69879499999999,291.71365,645.0,774,0.39794,0.290715,86.841418,116.27906999999999,46.511628,17.779206,9902.452267,16555.589358,0.598133,37.427004,62.572995999999996,29488.140567000002,3030.098942,0.001674,0.005490999999999999,2.471588,0.047115,0.739571,6,0.739571,6
drive01,1509.5483869999998,1569.354839,59.806452,0.006487594390507007,-0.005017259978425004,3.6525814455231984,20.602181229773464,96.0032362459547,11.79897734627833,,656.423913,158.15351,226.85842999999997,67,72.826087,67,72.826087,226.85842999999997,645.0,838,0.345597,0.240932,94.916258,132.743363,46.511628,15.433252,4187.583667,10047.173837,0.416792,29.418019,70.581981,17143.451086,2908.693582,-0.000323,0.006464,2.5470599999999997,0.043049000000000004,0.730329,5,0.730329,5
drive01,1539.419355,1598.903226,59.48387099999999,-0.0281213434452871,-0.0051213434452870785,3.850180931744317,20.979404117009732,105.94474539544962,11.718836403033608,,645.913978,127.05174,178.16786399999998,61,65.591398,61,65.591398,178.189933,645.0,967,0.275873,0.196701,95.772814,185.758514,46.511628,16.406825,4475.809933,4250.467745,1.053016,51.29117,48.70883,10048.170005,1321.892327,-0.0047,0.018246000000000002,2.736949,0.093042,0.9962,5,0.9962,5
drive01,1570.0,1629.5483869999998,59.548387,-0.005448648648648641,-0.005154594594594574,4.242854054054065,21.26991243243244,106.78270270270271,11.652350270270267,,654.3695650000001,162.386848,212.07820499999997,56,60.869565,56,60.869565,212.07820499999997,645.0,967,0.32409499999999997,0.248158,95.87149000000001,185.758514,46.511628,18.750957999999997,16423.406997,10820.894825,1.517749,60.281989,39.718011,30703.53896,3459.2371369999996,0.00413,0.022403,3.120633,0.049953,1.182317,6,1.182317,6
drive01,1599.4838710000001,1658.83871,59.354839,0.003546145494028224,-0.005119435396308338,4.096375678610204,21.2624039087948,98.45602605863192,11.695450597177,,637.723404,229.49755299999998,306.912965,65,69.14893599999999,65,69.14893599999999,307.007635,581.0,1935,0.481412,0.35986999999999997,100.413237,185.758514,26.572188,21.336179,32305.5692,27217.725969,1.186931,54.273825,45.726175,65206.915365999994,5683.620197,0.004138,0.0074329999999999995,2.9868069999999998,0.099079,0.535492,6,0.535492,6
drive01,1630.064516,1689.870968,59.806452,0.008385775862068949,-0.005026939655172395,3.5869859913793083,20.517731681034515,93.48814655172414,11.520607758620688,,670.333333,246.44661200000002,358.10810699999996,65,72.222222,65,72.222222,358.11104,645.0,1935,0.5342279999999999,0.367648,95.896413,185.758514,26.572188,21.337899,18263.87477,21094.085381,0.8658290000000001,46.404526000000004,53.595473999999996,41588.730339999995,2230.770189,-0.003527,0.000799,2.484988,0.068092,0.205967,5,0.205967,5
drive01,1659.5483869999998,1719.1612899999998,59.612903,-0.000991341991341991,-0.004964285714285691,3.3268246753246746,19.81697835497836,90.62662337662337,11.413792207792202,,701.523256,190.002398,286.53545099999997,64,74.418605,64,74.418605,286.53545099999997,645.0,1226,0.408448,0.270843,89.24099,116.27906999999999,34.443169,14.638523999999999,12587.822125,23531.471874000003,0.534936,34.850687,65.149313,38258.543519,2139.249521,-0.010992,0.009021,2.220091,0.095519,0.482925,6,0.483317,5
